timestamp_s,output[0],output[1],output[2],output[3]
14.368,797.0,793.0,801.0,805.0
14.468,799.0,801.0,806.0,806.0
14.568,796.0,800.0,803.0,802.0
14.668,800.0,803.0,804.0,804.0
14.768,797.0,799.0,799.0,799.0
14.868,801.0,802.0,802.0,802.0
14.968,796.0,797.0,797.0,797.0
15.068,800.0,801.0,801.0,800.0
15.168,795.0,796.0,796.0,795.0
15.268,796.0,797.0,797.0,797.0
15.368,773.0,774.0,773.0,774.0
15.468,772.0,772.0,772.0,772.0
15.568,771.0,772.0,771.0,771.0
15.668,777.0,776.0,777.0,776.0
15.768,774.0,774.0,773.0,774.0
15.868,777.0,777.0,777.0,777.0
15.968,774.0,774.0,774.0,774.0
16.068,777.0,777.0,777.0,777.0
16.168,773.0,772.0,773.0,772.0
16.268,776.0,777.0,776.0,776.0
16.368,771.0,772.0,772.0,772.0
16.468,775.0,776.0,775.0,775.0
16.568,771.0,770.0,771.0,770.0
16.668,775.0,775.0,774.0,775.0
16.768,771.0,770.0,771.0,770.0
16.868,767.0,767.0,767.0,767.0
16.968,749.0,749.0,749.0,749.0
17.068,753.0,753.0,753.0,753.0
17.168,752.0,752.0,752.0,752.0
17.268,756.0,755.0,756.0,755.0
17.368,754.0,754.0,753.0,754.0
17.468,757.0,756.0,757.0,757.0
17.568,754.0,754.0,755.0,755.0
17.668,756.0,756.0,757.0,758.0
17.768,754.0,754.0,755.0,755.0
17.868,755.0,755.0,756.0,756.0
17.968,753.0,753.0,754.0,754.0
18.068,755.0,755.0,755.0,756.0
18.168,753.0,753.0,753.0,753.0
18.268,755.0,755.0,755.0,754.0
18.368,753.0,752.0,752.0,752.0
18.468,755.0,754.0,754.0,753.0
18.568,754.0,753.0,752.0,752.0
18.668,755.0,755.0,754.0,754.0
18.768,753.0,754.0,753.0,753.0
18.868,726.0,725.0,725.0,725.0
18.968,712.0,712.0,712.0,712.0
19.068,719.0,719.0,719.0,719.0
19.168,745.0,745.0,746.0,746.0
19.268,767.0,767.0,767.0,768.0
19.368,777.0,777.0,778.0,778.0
19.468,783.0,784.0,784.0,784.0
19.568,776.0,776.0,776.0,776.0
19.668,770.0,770.0,770.0,770.0
19.768,766.0,767.0,766.0,766.0
19.868,765.0,765.0,763.0,765.0
19.968,763.0,764.0,762.0,763.0
20.068,764.0,763.0,762.0,763.0
20.168,763.0,763.0,763.0,762.0
20.268,764.0,764.0,764.0,763.0
20.368,764.0,763.0,764.0,763.0
20.468,764.0,764.0,764.0,764.0
20.568,764.0,764.0,764.0,764.0
20.668,765.0,765.0,765.0,765.0
20.768,765.0,765.0,765.0,765.0
20.868,766.0,765.0,765.0,766.0
20.968,766.0,765.0,765.0,765.0
21.068,766.0,766.0,765.0,766.0
21.168,766.0,766.0,766.0,766.0
21.268,766.0,766.0,766.0,766.0
21.368,766.0,766.0,766.0,765.0
21.468,766.0,766.0,766.0,766.0
21.568,767.0,767.0,767.0,766.0
21.668,767.0,767.0,767.0,767.0
21.768,769.0,768.0,767.0,771.0
21.868,768.0,768.0,768.0,767.0
21.968,767.0,767.0,767.0,767.0
22.068,766.0,767.0,767.0,766.0
22.168,767.0,767.0,767.0,767.0
22.268,767.0,767.0,767.0,768.0
22.368,767.0,767.0,767.0,768.0
22.468,767.0,766.0,767.0,768.0
22.568,767.0,767.0,767.0,767.0
22.668,767.0,767.0,767.0,767.0
22.768,767.0,767.0,768.0,767.0
22.868,767.0,767.0,768.0,768.0
22.968,768.0,768.0,768.0,767.0
23.068,768.0,768.0,768.0,768.0
23.168,768.0,769.0,768.0,769.0
23.268,769.0,769.0,769.0,769.0
23.368,769.0,769.0,768.0,769.0
23.468,769.0,769.0,769.0,768.0
23.568,769.0,769.0,769.0,769.0
23.668,770.0,769.0,768.0,769.0
23.768,769.0,769.0,768.0,769.0
23.868,769.0,769.0,768.0,768.0
23.968,768.0,769.0,768.0,768.0
24.068,768.0,769.0,768.0,769.0
24.168,768.0,768.0,768.0,768.0
24.268,769.0,768.0,769.0,768.0
24.368,768.0,768.0,769.0,769.0
24.468,768.0,768.0,768.0,769.0
24.568,768.0,768.0,769.0,769.0
24.668,768.0,768.0,769.0,769.0
24.768,768.0,769.0,768.0,769.0
24.868,769.0,768.0,769.0,768.0
24.968,769.0,768.0,769.0,768.0
25.068,768.0,769.0,768.0,769.0
25.168,769.0,769.0,769.0,768.0
25.268,769.0,769.0,769.0,768.0
25.368,768.0,769.0,769.0,768.0
25.468,769.0,769.0,769.0,769.0
25.568,769.0,770.0,769.0,769.0
25.668,770.0,769.0,769.0,770.0
25.768,769.0,770.0,770.0,769.0
25.868,770.0,769.0,770.0,769.0
25.968,770.0,769.0,770.0,769.0
26.068,769.0,769.0,769.0,769.0
26.168,769.0,769.0,769.0,769.0
26.268,769.0,769.0,769.0,769.0
26.368,770.0,769.0,769.0,769.0
26.468,769.0,769.0,769.0,769.0
26.568,770.0,769.0,769.0,769.0
26.668,769.0,770.0,769.0,769.0
26.768,770.0,770.0,769.0,769.0
26.868,769.0,770.0,769.0,769.0
26.968,770.0,770.0,769.0,769.0
27.068,769.0,769.0,769.0,770.0
27.168,769.0,769.0,769.0,770.0
27.268,769.0,768.0,769.0,770.0
27.368,769.0,768.0,770.0,770.0
27.468,768.0,768.0,769.0,770.0
27.568,768.0,768.0,770.0,769.0
27.668,768.0,768.0,769.0,769.0
27.768,768.0,769.0,769.0,769.0
27.868,769.0,769.0,769.0,769.0
27.968,769.0,769.0,769.0,769.0
28.068,769.0,770.0,770.0,770.0
28.168,770.0,770.0,769.0,769.0
28.268,770.0,769.0,769.0,769.0
28.368,769.0,770.0,769.0,769.0
28.468,770.0,769.0,769.0,769.0
28.568,769.0,770.0,769.0,769.0
28.668,770.0,770.0,769.0,769.0
28.768,770.0,770.0,769.0,769.0
28.868,771.0,770.0,770.0,769.0
28.968,770.0,770.0,769.0,769.0
29.068,770.0,770.0,769.0,770.0
29.168,770.0,770.0,769.0,769.0
29.268,769.0,769.0,769.0,769.0
29.368,769.0,769.0,769.0,769.0
29.468,769.0,768.0,769.0,769.0
29.568,769.0,769.0,770.0,769.0
29.668,769.0,768.0,770.0,769.0
29.768,769.0,768.0,770.0,769.0
29.868,768.0,769.0,769.0,770.0
29.968,769.0,769.0,770.0,769.0
30.068,769.0,769.0,769.0,769.0
30.168,769.0,769.0,769.0,769.0
30.268,769.0,768.0,769.0,768.0
30.368,768.0,768.0,768.0,768.0
30.468,768.0,769.0,768.0,769.0
30.568,768.0,769.0,768.0,769.0
30.668,769.0,768.0,769.0,768.0
30.768,769.0,769.0,769.0,769.0
30.868,769.0,769.0,769.0,769.0
30.968,769.0,769.0,769.0,769.0
31.068,769.0,769.0,770.0,769.0
31.168,770.0,769.0,770.0,769.0
31.268,770.0,770.0,769.0,770.0
31.368,1000.0,1000.0,999.0,999.0
31.468,999.0,1000.0,998.0,1000.0
31.568,894.0,894.0,894.0,893.0
31.668,768.0,768.0,767.0,767.0
31.768,718.0,717.0,717.0,717.0
31.868,697.0,697.0,697.0,697.0
31.968,694.0,695.0,695.0,695.0
32.068,701.0,700.0,700.0,701.0
32.168,709.0,708.0,709.0,709.0
32.268,718.0,718.0,719.0,718.0
32.368,727.0,726.0,727.0,727.0
32.468,734.0,734.0,735.0,734.0
32.568,740.0,741.0,740.0,740.0
32.668,746.0,745.0,746.0,745.0
32.768,750.0,749.0,750.0,749.0
32.868,752.0,753.0,753.0,752.0
32.968,755.0,754.0,755.0,754.0
33.068,757.0,756.0,756.0,757.0
33.168,758.0,758.0,757.0,758.0
33.268,759.0,759.0,759.0,759.0
33.368,760.0,760.0,760.0,760.0
33.468,760.0,761.0,761.0,761.0
33.568,761.0,761.0,762.0,761.0
33.668,762.0,762.0,763.0,762.0
33.768,763.0,763.0,763.0,764.0
33.868,764.0,764.0,764.0,764.0
33.968,765.0,765.0,765.0,765.0
34.068,766.0,765.0,765.0,765.0
34.168,766.0,766.0,765.0,765.0
34.268,766.0,765.0,765.0,765.0
34.368,766.0,766.0,765.0,765.0
34.468,766.0,766.0,766.0,766.0
34.568,767.0,765.0,766.0,766.0
34.668,766.0,766.0,766.0,766.0
34.768,766.0,766.0,766.0,767.0
34.868,766.0,766.0,767.0,767.0
34.968,767.0,767.0,767.0,768.0
35.068,767.0,767.0,768.0,768.0
35.168,767.0,767.0,768.0,768.0
35.268,767.0,768.0,768.0,768.0
35.368,767.0,768.0,768.0,768.0
35.468,768.0,767.0,768.0,768.0
35.568,768.0,768.0,768.0,768.0
35.668,768.0,768.0,768.0,768.0
35.768,768.0,769.0,768.0,768.0
35.868,769.0,769.0,768.0,768.0
35.968,769.0,769.0,768.0,769.0
36.068,768.0,769.0,767.0,768.0
36.168,768.0,768.0,768.0,768.0
36.268,468.0,468.0,467.0,468.0
36.368,596.0,596.0,596.0,596.0
36.468,684.0,684.0,684.0,683.0
36.568,730.0,729.0,729.0,729.0
36.668,772.0,772.0,773.0,772.0
36.768,811.0,811.0,811.0,811.0
36.868,827.0,826.0,827.0,826.0
36.968,828.0,828.0,828.0,828.0
37.068,823.0,824.0,824.0,824.0
37.168,817.0,817.0,817.0,817.0
37.268,810.0,810.0,810.0,810.0
37.368,803.0,803.0,804.0,804.0
37.468,798.0,798.0,798.0,798.0
37.568,794.0,794.0,794.0,794.0
37.668,790.0,790.0,790.0,790.0
37.768,787.0,787.0,787.0,787.0
37.868,785.0,785.0,785.0,785.0
37.968,783.0,784.0,783.0,783.0
38.068,782.0,781.0,782.0,781.0
38.168,780.0,780.0,780.0,780.0
38.268,779.0,779.0,779.0,779.0
38.368,778.0,778.0,778.0,778.0
38.468,777.0,777.0,776.0,777.0
38.568,776.0,776.0,776.0,776.0
38.668,775.0,775.0,775.0,775.0
38.768,775.0,775.0,775.0,775.0
38.868,774.0,775.0,774.0,774.0
38.968,774.0,774.0,774.0,773.0
39.068,773.0,773.0,773.0,773.0
39.168,773.0,773.0,773.0,773.0
39.268,772.0,773.0,772.0,772.0
39.368,772.0,772.0,772.0,772.0
39.468,772.0,771.0,772.0,772.0
39.568,772.0,771.0,772.0,772.0
39.668,772.0,772.0,772.0,772.0
39.768,771.0,771.0,772.0,771.0
39.868,771.0,771.0,772.0,771.0
39.968,771.0,771.0,771.0,771.0
40.068,771.0,770.0,771.0,770.0
40.168,770.0,770.0,770.0,770.0
40.268,770.0,770.0,770.0,770.0
40.368,769.0,770.0,769.0,770.0
40.468,769.0,770.0,769.0,769.0
40.568,769.0,769.0,769.0,769.0
40.668,769.0,769.0,768.0,769.0
40.768,769.0,769.0,768.0,768.0
40.868,769.0,769.0,768.0,768.0
40.968,770.0,770.0,769.0,769.0
41.068,962.0,772.0,777.0,946.0
41.168,750.0,845.0,828.0,753.0
41.268,722.0,811.0,802.0,724.0
41.368,756.0,784.0,783.0,758.0
41.468,778.0,775.0,773.0,781.0
41.568,788.0,773.0,766.0,786.0
41.668,789.0,776.0,763.0,778.0
41.768,791.0,779.0,759.0,769.0
41.868,791.0,781.0,756.0,762.0
41.968,790.0,779.0,755.0,762.0
42.068,785.0,776.0,757.0,766.0
42.168,779.0,770.0,761.0,771.0
42.268,772.0,763.0,766.0,777.0
42.368,766.0,757.0,771.0,783.0
42.468,762.0,753.0,776.0,785.0
42.568,760.0,751.0,777.0,787.0
42.668,760.0,752.0,777.0,787.0
42.768,762.0,753.0,775.0,785.0
42.868,765.0,756.0,772.0,782.0
42.968,768.0,760.0,768.0,779.0
43.068,771.0,763.0,765.0,775.0
43.168,775.0,765.0,762.0,772.0
43.268,776.0,768.0,760.0,770.0
43.368,777.0,769.0,758.0,769.0
43.468,778.0,770.0,758.0,769.0
43.568,777.0,769.0,758.0,770.0
43.668,777.0,768.0,759.0,770.0
43.768,776.0,767.0,760.0,771.0
43.868,775.0,766.0,762.0,772.0
43.968,774.0,765.0,763.0,773.0
44.068,773.0,764.0,764.0,774.0
44.168,772.0,764.0,764.0,775.0
44.268,772.0,764.0,764.0,776.0
44.364,772.0,763.0,765.0,775.0
44.468,772.0,763.0,765.0,775.0
44.568,772.0,764.0,764.0,775.0
44.668,773.0,764.0,764.0,775.0
44.768,772.0,764.0,764.0,774.0
44.868,772.0,764.0,763.0,774.0
44.968,773.0,765.0,763.0,774.0
45.068,773.0,765.0,763.0,774.0
45.168,774.0,765.0,762.0,774.0
45.268,774.0,765.0,762.0,773.0
45.368,774.0,765.0,762.0,773.0
45.468,775.0,765.0,762.0,773.0
45.568,774.0,766.0,763.0,773.0
45.668,774.0,766.0,762.0,774.0
45.764,774.0,765.0,763.0,774.0
45.868,774.0,765.0,763.0,774.0
45.968,773.0,765.0,764.0,775.0
46.068,773.0,894.0,889.0,771.0
46.168,838.0,739.0,741.0,824.0
46.268,816.0,726.0,725.0,809.0
46.368,798.0,761.0,762.0,798.0
46.468,793.0,784.0,788.0,797.0
46.568,789.0,791.0,798.0,796.0
46.668,787.0,788.0,796.0,796.0
46.768,783.0,784.0,793.0,792.0
46.868,780.0,780.0,787.0,788.0
46.968,776.0,779.0,784.0,782.0
47.068,775.0,777.0,780.0,779.0
47.168,773.0,777.0,779.0,775.0
47.268,773.0,776.0,776.0,772.0
47.368,773.0,777.0,774.0,770.0
47.468,772.0,776.0,772.0,769.0
47.568,772.0,776.0,771.0,767.0
47.668,771.0,775.0,770.0,766.0
47.768,771.0,774.0,769.0,766.0
47.868,771.0,773.0,769.0,766.0
47.968,770.0,773.0,769.0,766.0
48.068,769.0,772.0,769.0,767.0
48.168,768.0,771.0,770.0,767.0
48.268,768.0,770.0,770.0,768.0
48.368,768.0,769.0,770.0,768.0
48.468,767.0,769.0,770.0,769.0
48.568,767.0,768.0,770.0,769.0
48.668,767.0,768.0,770.0,769.0
48.768,768.0,768.0,771.0,769.0
48.868,768.0,769.0,771.0,770.0
48.968,769.0,770.0,771.0,770.0
49.068,820.0,762.0,829.0,770.0
49.168,790.0,735.0,812.0,732.0
49.268,773.0,753.0,785.0,749.0
49.368,770.0,770.0,770.0,767.0
49.468,772.0,777.0,766.0,772.0
49.568,773.0,779.0,764.0,773.0
49.668,773.0,779.0,765.0,772.0
49.768,771.0,779.0,765.0,771.0
49.868,770.0,777.0,766.0,771.0
49.968,769.0,776.0,766.0,772.0
50.068,768.0,775.0,766.0,772.0
50.168,767.0,774.0,766.0,773.0
50.268,767.0,773.0,767.0,773.0
50.368,765.0,773.0,766.0,773.0
50.468,766.0,772.0,768.0,772.0
50.568,765.0,772.0,767.0,773.0
50.668,765.0,772.0,767.0,773.0
50.764,765.0,772.0,767.0,772.0
50.868,765.0,772.0,767.0,772.0
50.968,765.0,772.0,767.0,772.0
51.068,765.0,772.0,766.0,772.0
51.168,765.0,773.0,766.0,772.0
51.268,765.0,773.0,766.0,771.0
51.368,765.0,773.0,766.0,771.0
51.468,765.0,773.0,765.0,771.0
51.568,766.0,772.0,766.0,771.0
51.668,766.0,773.0,766.0,771.0
51.768,765.0,773.0,766.0,772.0
51.864,765.0,773.0,767.0,771.0
51.968,763.0,820.0,769.0,819.0
52.068,734.0,799.0,730.0,808.0
52.168,751.0,781.0,749.0,785.0
52.268,766.0,778.0,764.0,778.0
52.368,774.0,779.0,773.0,775.0
52.468,777.0,781.0,774.0,776.0
52.568,779.0,779.0,775.0,775.0
52.668,778.0,779.0,774.0,775.0
52.768,778.0,777.0,774.0,772.0
52.868,776.0,775.0,773.0,772.0
52.968,775.0,773.0,773.0,770.0
53.068,773.0,772.0,773.0,771.0
53.168,772.0,770.0,774.0,770.0
53.268,771.0,769.0,773.0,771.0
53.368,770.0,768.0,773.0,771.0
53.468,770.0,767.0,773.0,771.0
53.568,769.0,767.0,773.0,770.0
53.668,769.0,767.0,772.0,771.0
53.768,769.0,767.0,772.0,770.0
53.868,769.0,766.0,771.0,769.0
53.968,769.0,767.0,770.0,769.0
54.068,769.0,768.0,769.0,768.0
54.168,769.0,768.0,769.0,767.0
54.268,769.0,768.0,768.0,767.0
54.368,769.0,768.0,768.0,767.0
54.468,770.0,768.0,768.0,768.0
54.568,769.0,769.0,768.0,768.0
54.668,769.0,769.0,769.0,768.0
54.768,769.0,769.0,768.0,769.0
54.868,769.0,769.0,769.0,768.0
54.968,774.0,802.0,797.0,774.0
55.068,730.0,803.0,798.0,730.0
55.168,750.0,783.0,782.0,749.0
55.268,770.0,771.0,771.0,770.0
55.368,778.0,766.0,767.0,780.0
55.468,778.0,767.0,768.0,779.0
55.568,775.0,768.0,768.0,777.0
55.668,774.0,768.0,769.0,774.0
55.768,773.0,768.0,768.0,774.0
55.868,773.0,767.0,767.0,774.0
55.968,773.0,766.0,767.0,773.0
56.068,772.0,766.0,767.0,774.0
56.168,772.0,766.0,766.0,773.0
56.268,772.0,766.0,766.0,773.0
56.368,772.0,766.0,766.0,773.0
56.468,773.0,766.0,767.0,772.0
56.568,772.0,767.0,766.0,773.0
56.668,773.0,767.0,766.0,772.0
56.768,772.0,767.0,766.0,773.0
56.868,772.0,767.0,766.0,772.0
56.968,772.0,766.0,766.0,773.0
57.068,772.0,766.0,766.0,772.0
57.168,772.0,766.0,765.0,772.0
57.268,773.0,766.0,765.0,772.0
57.364,772.0,766.0,766.0,772.0
57.468,772.0,767.0,765.0,773.0
57.568,772.0,767.0,765.0,773.0
57.668,772.0,766.0,766.0,772.0
57.764,772.0,767.0,765.0,773.0
57.868,662.0,955.0,914.0,702.0
57.968,810.0,765.0,766.0,804.0
58.068,808.0,730.0,733.0,801.0
58.164,789.0,749.0,750.0,788.0
58.268,778.0,769.0,771.0,780.0
58.368,774.0,777.0,780.0,778.0
58.468,774.0,776.0,781.0,778.0
58.568,773.0,774.0,779.0,778.0
58.668,772.0,771.0,777.0,777.0
58.768,770.0,770.0,776.0,775.0
58.868,770.0,770.0,775.0,773.0
58.968,769.0,771.0,774.0,771.0
59.068,770.0,771.0,773.0,770.0
59.168,770.0,773.0,772.0,769.0
59.268,771.0,773.0,771.0,768.0
59.368,772.0,773.0,770.0,767.0
59.468,771.0,774.0,769.0,767.0
59.568,771.0,773.0,769.0,766.0
59.668,771.0,772.0,768.0,766.0
59.768,770.0,771.0,768.0,767.0
59.868,769.0,771.0,769.0,767.0
59.968,768.0,770.0,769.0,768.0
60.068,769.0,770.0,770.0,768.0
60.168,769.0,770.0,770.0,769.0
60.268,769.0,770.0,771.0,770.0
60.368,769.0,770.0,771.0,771.0
60.468,769.0,770.0,772.0,771.0
60.568,769.0,770.0,771.0,771.0
60.668,770.0,770.0,771.0,770.0
60.768,831.0,815.0,724.0,711.0
60.868,999.0,1000.0,273.0,260.0
60.968,1000.0,995.0,302.0,313.0
61.068,1000.0,996.0,342.0,359.0
61.168,1000.0,999.0,380.0,388.0
61.268,1000.0,998.0,599.0,602.0
61.368,851.0,852.0,741.0,739.0
61.468,696.0,699.0,849.0,845.0
61.568,584.0,590.0,934.0,932.0
61.668,508.0,514.0,979.0,978.0
61.768,469.0,474.0,990.0,990.0
61.868,464.0,465.0,976.0,974.0
61.968,488.0,486.0,945.0,944.0
62.068,534.0,532.0,906.0,906.0
62.168,594.0,593.0,864.0,865.0
62.268,661.0,659.0,823.0,824.0
62.368,723.0,721.0,784.0,785.0
62.468,775.0,773.0,749.0,751.0
62.564,811.0,810.0,722.0,725.0
62.668,835.0,834.0,703.0,704.0
62.768,844.0,844.0,694.0,694.0
62.868,843.0,843.0,694.0,694.0
62.968,835.0,835.0,702.0,701.0
63.068,821.0,821.0,715.0,714.0
63.168,805.0,806.0,731.0,730.0
63.268,789.0,790.0,747.0,746.0
63.368,775.0,775.0,762.0,762.0
63.468,763.0,763.0,775.0,774.0
63.568,754.0,755.0,785.0,783.0
63.668,545.0,527.0,987.0,1000.0
63.768,286.0,279.0,1000.0,994.0
63.868,323.0,337.0,1000.0,993.0
63.968,360.0,376.0,1000.0,997.0
64.068,400.0,405.0,1000.0,1000.0
64.168,602.0,601.0,1000.0,998.0
64.268,751.0,748.0,854.0,855.0
64.368,856.0,853.0,698.0,702.0
64.468,937.0,934.0,583.0,589.0
64.568,980.0,979.0,508.0,513.0
64.668,988.0,987.0,468.0,472.0
64.768,973.0,972.0,464.0,465.0
64.868,942.0,941.0,489.0,487.0
64.968,903.0,903.0,536.0,533.0
65.068,863.0,863.0,598.0,595.0
65.168,822.0,822.0,663.0,661.0
65.268,783.0,784.0,725.0,723.0
65.368,749.0,750.0,776.0,774.0
65.468,721.0,723.0,812.0,811.0
65.568,704.0,704.0,834.0,833.0
65.668,695.0,695.0,843.0,843.0
65.768,695.0,696.0,842.0,842.0
65.868,703.0,703.0,834.0,834.0
65.968,717.0,715.0,820.0,820.0
66.068,733.0,731.0,805.0,805.0
66.168,749.0,747.0,789.0,790.0
66.268,763.0,762.0,775.0,776.0
66.368,776.0,775.0,764.0,764.0
66.468,785.0,784.0,756.0,756.0
66.568,793.0,795.0,741.0,745.0
66.668,771.0,772.0,705.0,704.0
66.768,758.0,757.0,693.0,692.0
66.868,725.0,726.0,673.0,673.0
66.968,714.0,715.0,676.0,677.0
67.068,727.0,728.0,706.0,706.0
67.168,754.0,754.0,746.0,747.0
67.268,770.0,771.0,776.0,776.0
67.368,782.0,783.0,797.0,797.0
67.468,777.0,776.0,796.0,797.0
67.568,767.0,769.0,791.0,789.0
67.668,759.0,760.0,781.0,780.0
67.768,760.0,760.0,779.0,779.0
67.868,758.0,758.0,772.0,773.0
67.968,762.0,762.0,772.0,773.0
68.068,762.0,761.0,767.0,767.0
68.168,766.0,767.0,768.0,768.0
68.268,766.0,766.0,764.0,764.0
68.368,771.0,770.0,766.0,766.0
68.468,768.0,769.0,762.0,763.0
68.568,772.0,772.0,765.0,765.0
68.668,769.0,769.0,762.0,763.0
68.768,772.0,771.0,766.0,766.0
68.868,768.0,768.0,764.0,764.0
68.968,770.0,771.0,768.0,767.0
69.068,767.0,767.0,766.0,766.0
69.168,769.0,770.0,769.0,769.0
69.268,766.0,766.0,767.0,767.0
69.368,769.0,769.0,770.0,770.0
69.468,766.0,766.0,767.0,768.0
69.568,769.0,768.0,771.0,770.0
69.668,766.0,766.0,768.0,767.0
69.768,769.0,769.0,770.0,770.0
69.868,766.0,766.0,768.0,767.0
69.968,769.0,769.0,770.0,770.0
70.068,767.0,767.0,767.0,768.0
70.168,770.0,770.0,771.0,770.0
70.268,767.0,768.0,767.0,767.0
70.368,770.0,771.0,770.0,770.0
70.468,768.0,768.0,768.0,767.0
70.564,770.0,771.0,770.0,770.0
70.668,768.0,768.0,768.0,767.0
70.768,770.0,770.0,770.0,770.0
70.868,768.0,767.0,767.0,767.0
70.968,770.0,770.0,770.0,770.0
71.068,767.0,767.0,767.0,767.0
71.168,770.0,770.0,770.0,770.0
71.268,767.0,767.0,767.0,767.0
71.368,770.0,770.0,770.0,770.0
71.468,767.0,767.0,767.0,767.0
71.568,770.0,770.0,770.0,770.0
71.668,768.0,767.0,768.0,767.0
71.768,770.0,770.0,771.0,770.0
71.868,767.0,768.0,767.0,768.0
71.968,770.0,771.0,771.0,770.0
72.068,768.0,768.0,768.0,768.0
72.168,771.0,771.0,770.0,771.0
72.268,767.0,768.0,768.0,768.0
72.368,771.0,770.0,770.0,770.0
72.468,767.0,767.0,767.0,767.0
72.568,770.0,770.0,770.0,770.0
72.668,767.0,767.0,767.0,767.0
72.768,769.0,770.0,769.0,769.0
72.868,767.0,767.0,767.0,767.0
72.968,770.0,770.0,770.0,770.0
73.068,767.0,767.0,768.0,767.0
73.168,770.0,770.0,770.0,770.0
